customer_id,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,customer_type,cltv_type
6194-HBGQN,United States,California,Taft,93268,"35.184837, -119.402525",35.184837,-119.402525,Male,No,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,0,56,4549,,Loyal,Medium
7634-WSWDB,United States,California,Terra Bella,93270,"35.939068, -119.043666",35.939068,-119.043666,Female,No,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,0,22,4194,,New,Medium
6986-IXNDM,United States,California,Three Rivers,93271,"36.413433, -118.854708",36.413433,-118.854708,Male,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,0,38,4296,,Established,Medium
2987-BJXIK,United States,California,Tulare,93274,"36.185471, -119.375243",36.185471,-119.375243,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,0,45,4180,,Loyal,Medium
9769-TSBZE,United States,California,Tupman,93276,"35.316263, -119.402559",35.316263,-119.402559,Female,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,0,72,5265,,Loyal,High
1395-WSWXR,United States,California,Weldon,93283,"35.55647, -118.244914",35.55647,-118.244914,Male,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,0,43,4117,,Established,Medium
6023-GSSXW,United States,California,Wofford Heights,93285,"35.690535, -118.552784",35.690535,-118.552784,Female,No,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,0,51,4162,,Loyal,Medium
6752-APNJL,United States,California,Woodlake,93286,"36.464635, -119.094348",36.464635,-119.094348,Male,No,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,0,57,3449,,Loyal,Low
0420-HLGXF,United States,California,Visalia,93291,"36.391777, -119.372842",36.391777,-119.372842,Female,Yes,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,0,58,3860,,Loyal,Low
7446-KQISO,United States,California,Visalia,93292,"36.37559, -119.211689",36.37559,-119.211689,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,0,38,4221,,Loyal,Medium
9823-EALYC,United States,California,Bakersfield,93301,"35.383937, -119.020428",35.383937,-119.020428,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,0,51,6067,,Loyal,High
0582-AVCLN,United States,California,Bakersfield,93304,"35.339796, -119.023552",35.339796,-119.023552,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,0,59,5919,,Loyal,High
5803-NQJZO,United States,California,Bakersfield,93305,"35.391733, -118.984109",35.391733,-118.984109,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65,0,74,5242,,Loyal,High
2607-DHDAK,United States,California,Bakersfield,93307,"35.280113, -118.962329",35.280113,-118.962329,Male,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,0,29,5027,,Loyal,Medium
1073-XXCZD,United States,California,Bakersfield,93308,"35.559617, -118.925185",35.559617,-118.925185,Male,No,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,0,79,6228,,Loyal,High
0743-HRVFF,United States,California,Bakersfield,93309,"35.342891, -119.064803",35.342891,-119.064803,Female,No,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,0,48,4132,,Loyal,Medium
4006-HKYHO,United States,California,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,Male,No,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,5309.5,0,74,5841,,Loyal,High
3727-JEZTU,United States,California,Bakersfield,93312,"35.392599, -119.245341",35.392599,-119.245341,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,0,21,2152,,New,Low
8143-ETQTI,United States,California,Bakersfield,93313,"35.140938, -119.051348",35.140938,-119.051348,Female,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,0,78,4896,,Established,Medium
9667-TKTVZ,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288,Female,No,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,117.05,0,71,4916,,New,Medium
3657-COGMW,United States,California,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,Female,Yes,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.1,5839.3,0,69,4251,,Loyal,Medium
8570-KLJYJ,United States,California,Arroyo Grande,93420,"35.176236, -120.483243",35.176236,-120.483243,Female,No,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,54.45,1893.5,0,56,4462,,Established,Medium
7754-IXRMC,United States,California,Atascadero,93422,"35.453912, -120.69461",35.453912,-120.69461,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.35,45.35,0,23,3980,,New,Medium
9473-CBZOP,United States,California,Avila Beach,93424,"35.186644, -120.728305",35.186644,-120.728305,Female,No,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59.0,1654.45,0,67,4891,,Established,Medium
2969-WGHQO,United States,California,Bradley,93426,"35.842889, -121.004862",35.842889,-121.004862,Female,No,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,69.45,477.05,0,54,3334,,New,Low
4334-HOWRP,United States,California,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,Male,Yes,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.95,4546.0,0,78,4049,,Loyal,Medium
5863-OOKCL,United States,California,Cayucos,93430,"35.511833, -120.918713",35.511833,-120.918713,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,0,62,5949,,New,High
1686-STUHN,United States,California,Creston,93432,"35.480896, -120.469476",35.480896,-120.469476,Male,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,849.9,0,39,3575,,Loyal,Low
1329-VHWNP,United States,California,Grover Beach,93433,"35.120833, -120.61843",35.120833,-120.61843,Female,No,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.05,189.95,0,63,4404,,New,Medium
0266-GMEAO,United States,California,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,0,70,5879,,Loyal,High
5574-NXZIU,United States,California,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839,Male,No,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,0,33,4273,,Loyal,Medium
0019-GFNTW,United States,California,Los Olivos,93441,"34.70434, -120.02609",34.70434,-120.02609,Female,No,No,No,56,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.05,2560.1,0,37,5795,,Loyal,High
4256-ZWTZI,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864,Female,No,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.0,286.8,0,52,2789,,New,Low
8309-PPCED,United States,California,Nipomo,93444,"35.050345, -120.489599",35.050345,-120.489599,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,7982.5,0,55,6030,,Loyal,High
4098-NAUKP,United States,California,Oceano,93445,"35.059695, -120.604741",35.059695,-120.604741,Male,Yes,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.65,5683.6,0,72,6404,,Loyal,High
5196-WPYOW,United States,California,Paso Robles,93446,"35.634222, -120.728341",35.634222,-120.728341,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,60.05,3994.05,0,21,6148,,Loyal,High
4608-LCIMN,United States,California,Pismo Beach,93449,"35.165668, -120.655842",35.165668,-120.655842,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.65,369.15,0,63,5724,,New,High
1485-YDHMM,United States,California,San Ardo,93450,"35.996008, -120.85305",35.996008,-120.85305,Male,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,4631.7,0,56,4740,,Loyal,Medium
4054-CUMIA,United States,California,San Miguel,93451,"35.886767, -120.608661",35.886767,-120.608661,Female,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,401.95,0,40,2429,,Established,Low
0603-TPMIB,United States,California,San Simeon,93452,"35.746484, -121.223355",35.746484,-121.223355,Female,No,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.45,1534.05,0,30,4746,,Loyal,Medium
2525-GVKQU,United States,California,Santa Margarita,93453,"35.303926, -120.256567",35.303926,-120.256567,Female,No,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1093.0,0,35,4192,,Loyal,Medium
8161-QYMTT,United States,California,Santa Maria,93454,"34.943523, -120.256729",34.943523,-120.256729,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,701.3,0,22,5259,,New,High
9581-GVBXT,United States,California,Santa Maria,93455,"34.818227, -120.418784",34.818227,-120.418784,Male,No,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,34.8,1980.3,0,23,6300,,Loyal,High
5862-BRIXZ,United States,California,Santa Maria,93458,"34.95934, -120.490081",34.95934,-120.490081,Male,No,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.75,2893.4,0,36,2694,,Loyal,Low
5404-GGUKR,United States,California,Santa Ynez,93460,"34.630356, -120.032564",34.630356,-120.032564,Male,No,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.35,262.3,0,28,2893,,New,Low
3308-JSGML,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,Male,Yes,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.05,3886.85,0,49,6306,,Loyal,High
2126-GSEGL,United States,California,Solvang,93463,"34.624399, -120.137875",34.624399,-120.137875,Female,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.8,5917.55,0,32,4032,,Loyal,Medium
0440-QEXBZ,United States,California,Mojave,93501,"35.097323, -118.171288",35.097323,-118.171288,Female,No,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,0,42,5790,,Loyal,High
2434-EEVDB,United States,California,California City,93505,"35.151491, -117.927597",35.151491,-117.927597,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),94.6,5948.7,0,26,5038,,Loyal,Medium
6762-QVYJO,United States,California,Acton,93510,"34.501452, -118.207862",34.501452,-118.207862,Female,No,Yes,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.75,3624.35,0,21,4678,,Loyal,Medium
6199-IWKGC,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,Female,Yes,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,100.25,4753.85,0,59,5453,,Loyal,High
2675-DHUTR,United States,California,Big Pine,93513,"37.245505, -118.062943",37.245505,-118.062943,Male,Yes,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,5780.7,0,21,4993,,Loyal,Medium
8152-VETUR,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.7,6869.7,0,75,5406,,Loyal,High
7446-YPODE,United States,California,Bridgeport,93517,"38.184583, -119.286558",38.184583,-119.286558,Male,Yes,No,No,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.25,662.95,0,23,5296,,New,High
9522-BNTHX,United States,California,Caliente,93518,"35.358953, -118.527064",35.358953,-118.527064,Female,Yes,No,No,34,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.25,1765.95,0,32,5597,,Established,High
4676-WLUHT,United States,California,Darwin,93522,"36.319181, -117.593053",36.319181,-117.593053,Male,No,No,No,54,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),46.2,2431.95,0,26,6143,,Loyal,High
7980-MHFLQ,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,0,67,5192,,Loyal,High
0757-WCUUZ,United States,California,June Lake,93529,"37.730269, -119.055813",37.730269,-119.055813,Male,No,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.35,3409.1,0,72,4232,,Loyal,Medium
1629-DQQVB,United States,California,Keeler,93530,"36.560498, -117.962461",36.560498,-117.962461,Female,No,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.1,709.5,0,25,2331,,Established,Low
0374-AACSZ,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,50.15,0,30,4421,,New,Medium
4872-VXRIL,United States,California,Lancaster,93536,"34.741406, -118.38111",34.741406,-118.38111,Male,No,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.65,3665.55,0,70,4656,,Loyal,Medium
9140-CZQZZ,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,Female,No,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,5515.8,0,39,5601,,Loyal,High
3423-HHXAO,United States,California,Littlerock,93543,"34.505273, -117.955054",34.505273,-117.955054,Female,No,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,272.0,0,72,2993,,Established,Low
9938-TKDGL,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668.0,0,20,4319,,Loyal,Medium
0531-ZZJWQ,United States,California,Lone Pine,93545,"36.590415, -118.073839",36.590415,-118.073839,Male,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0,4052.4,0,54,4958,,Loyal,Medium
6537-QLGEX,United States,California,Mammoth Lakes,93546,"37.550074, -118.837167",37.550074,-118.837167,Female,No,No,No,16,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.9,664.4,0,39,3300,,Established,Low
2688-BHGOG,United States,California,Olancha,93549,"36.296851, -117.865469",36.296851,-117.865469,Male,Yes,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,718.55,0,76,5811,,New,High
3160-TYXLT,United States,California,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,Male,No,No,No,53,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,0,63,6245,,Loyal,High
1325-USMEC,United States,California,Pearblossom,93553,"34.445239, -117.894868",34.445239,-117.894868,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35,6944.5,0,53,4120,,Loyal,Medium
0916-QOFDP,United States,California,Randsburg,93554,"35.405722, -117.773354",35.405722,-117.773354,Female,Yes,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,1346.3,0,29,3471,,Established,Low
5606-AMZBO,United States,California,Rosamond,93560,"34.903052, -118.411251",34.903052,-118.411251,Female,No,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,0,26,3403,,New,Low
6199-IPCAO,United States,California,Tehachapi,93561,"35.073777, -118.652112",35.073777,-118.652112,Female,No,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,692.55,0,70,2828,,Established,Low
5640-CAXOA,United States,California,Auberry,93602,"36.991762, -119.242874",36.991762,-119.242874,Female,No,No,No,30,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),40.35,1187.05,0,25,5455,,Established,High
2235-EZAIK,United States,California,Badger,93603,"36.64545, -118.924982",36.64545,-118.924982,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,5401.9,0,79,4288,,Loyal,Medium
3847-BAERP,United States,California,Bass Lake,93604,"37.458367, -119.345011",37.458367,-119.345011,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247.0,0,29,4905,,New,Medium
1453-RZFON,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691,Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,49.9,0,54,5969,,New,High
8263-OKETD,United States,California,Caruthers,93609,"36.5276, -119.865999",36.5276,-119.865999,Female,No,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,0,29,3265,,Established,Low
0670-KDOMA,United States,California,Chowchilla,93610,"37.100948, -120.270136",37.100948,-120.270136,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,0,69,5854,,New,High
2476-YGEFM,United States,California,Clovis,93611,"36.917652, -119.593757",36.917652,-119.593757,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.0,2215.25,0,46,5324,,Established,High
8687-BAFGU,United States,California,Clovis,93612,"36.814539, -119.711868",36.814539,-119.711868,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.0,74.0,0,34,4148,,New,Medium
0641-EVBOJ,United States,California,Coarsegold,93614,"37.212191, -119.749323",37.212191,-119.749323,Male,No,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,214.4,0,56,5755,,New,High
0829-XXPLX,United States,California,Cutler,93615,"36.497895, -119.285484",36.497895,-119.285484,Female,No,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.4,1871.15,0,68,2098,,Established,Low
9974-JFBHQ,United States,California,Del Rey,93616,"36.657462, -119.595293",36.657462,-119.595293,Male,No,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.15,6171.2,0,52,4590,,Loyal,Medium
6624-JDRDS,United States,California,Dos Palos,93620,"37.045728, -120.630682",37.045728,-120.630682,Female,No,No,No,6,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.45,161.45,0,42,4391,,New,Medium
0608-JDVEC,United States,California,Dunlap,93621,"36.789213, -119.140338",36.789213,-119.140338,Male,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,0,61,5914,,Loyal,High
9780-FKVVF,United States,California,Firebaugh,93622,"36.785618, -120.625382",36.785618,-120.625382,Male,No,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,336.7,0,72,3613,,New,Low
1919-RTPQD,United States,California,Fish Camp,93623,"37.483535, -119.679414",37.483535,-119.679414,Male,No,Yes,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,333.65,0,67,4699,,New,Medium
5214-NLTIT,United States,California,Five Points,93624,"36.397745, -120.119911",36.397745,-120.119911,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),90.8,6511.8,0,30,6188,,Loyal,High
3345-PBBFH,United States,California,Fowler,93625,"36.625792, -119.672483",36.625792,-119.672483,Male,No,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,0,25,5922,,New,High
5055-BRMNE,United States,California,Friant,93626,"37.027663, -119.69056",37.027663,-119.69056,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,7009.5,0,43,4780,,Loyal,Medium
2190-PHBHR,United States,California,Hume,93628,"36.807595, -118.901544",36.807595,-118.901544,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.45,6921.7,0,43,5274,,Loyal,High
2650-GYRYL,United States,California,Kerman,93630,"36.727418, -120.123526",36.727418,-120.123526,Male,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.45,600.25,0,66,3470,,Established,Low
5208-FVQKB,United States,California,Lakeshore,93634,"37.290606, -119.216328",37.290606,-119.216328,Male,No,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.95,4664.15,0,27,5514,,Loyal,High
7184-LRUUR,United States,California,Los Banos,93635,"36.995162, -120.955099",36.995162,-120.955099,Female,No,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.25,1441.8,0,52,5146,,Established,High
6627-CFOSN,United States,California,Madera,93637,"36.902954, -120.194274",36.902954,-120.194274,Female,No,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,0,51,5247,,Loyal,High
3982-JGSFD,United States,California,Madera,93638,"37.004068, -119.930027",37.004068,-119.930027,Male,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,695.85,0,33,3526,,Established,Low
1574-DYCWE,United States,California,Mendota,93640,"36.687292, -120.437354",36.687292,-120.437354,Female,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,0,69,4057,,Loyal,Medium
7247-XOZPB,United States,California,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051,Male,No,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,4155.95,0,73,5313,,Loyal,High
2466-FCCPT,United States,California,North Fork,93643,"37.244307, -119.470256",37.244307,-119.470256,Female,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,395.6,0,30,4910,,Established,Medium
6211-WWLTF,United States,California,Oakhurst,93644,"37.648647, -119.231447",37.648647,-119.231447,Male,No,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.7,6330.4,0,39,5135,,Loyal,High
4826-TZEVA,United States,California,O Neals,93645,"37.140104, -119.657092",37.140104,-119.657092,Female,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.8,2971.7,0,52,3258,,Loyal,Low
6016-NXBNJ,United States,California,Orange Cove,93646,"36.633498, -119.298895",36.633498,-119.298895,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,638.0,0,60,4052,,Established,Medium
9138-EFSMO,United States,California,Orosi,93647,"36.600185, -119.175655",36.600185,-119.175655,Male,No,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,0,40,4237,,Established,Medium
4632-XJMEX,United States,California,Fresno,93650,"36.841655, -119.797113",36.841655,-119.797113,Male,No,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,3419.5,0,24,6281,,Loyal,High
8910-LEDAG,United States,California,Prather,93651,"37.007238, -119.505661",37.007238,-119.505661,Male,Yes,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,0,72,3583,,Established,Low
3452-GWUIN,United States,California,Raisin City,93652,"36.594542, -119.905245",36.594542,-119.905245,Female,Yes,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,0,40,5316,,Established,High
